date,dem,rep,margin,7-day,14-day,21-day,28-day
2022-07-06,43.206154,44.819819,-1.6136650000000046,-1.8973592857142887,-2.0319730714285726,-2.121519952380953,-2.198465464285715
2022-07-05,43.199203,44.846794,-1.6475910000000056,-1.971269714285716,-2.0821907142857152,-2.1659230000000003,-2.2248343928571432
2022-07-04,42.788784,44.751546,-1.962761999999998,-2.0072947142857154,-2.1197016428571436,-2.2065898571428573,-2.2449905
2022-07-03,42.786356,44.755991,-1.9696350000000038,-2.01747142857143,-2.141549071428572,-2.2277729047619053,-2.2539879285714286
2022-07-02,42.783147,44.760021,-1.9768740000000022,-2.061609428571429,-2.1627650000000003,-2.248409904761905,-2.2621779285714285
2022-07-01,42.781267,44.764518,-1.9832510000000028,-2.1047628571428567,-2.183327142857143,-2.2685037142857145,-2.2702652857142853
2022-06-30,42.683761,44.811498,-2.1277370000000033,-2.147085857142856,-2.203253071428571,-2.288162,-2.2782775714285712
2022-06-29,42.683081,44.814119,-2.1310379999999967,-2.1665868571428564,-2.233600285714285,-2.29883419047619,-2.2806107499999997
2022-06-28,42.705934,44.6057,-1.8997659999999996,-2.193111714285714,-2.2632496428571427,-2.3093559523809524,-2.282961142857143
2022-06-27,42.653376,44.687375,-2.0339990000000014,-2.2321085714285718,-2.3062374285714284,-2.3242224285714284,-2.2932294285714283
2022-06-26,42.508056,44.786657,-2.2786009999999948,-2.265626714285714,-2.3329236428571427,-2.3328267619047613,-2.2988887499999997
2022-06-25,42.511323,44.790271,-2.2789479999999998,-2.2639205714285717,-2.341810142857143,-2.3290340952380952,-2.2960343928571425
2022-06-24,42.514239,44.793751,-2.279511999999997,-2.261891428571429,-2.350374142857143,-2.3254327619047617,-2.293423964285714
2022-06-23,42.511903,44.776147,-2.264244000000005,-2.259420285714287,-2.3587000714285717,-2.322008142857143,-2.29102125
2022-06-22,42.478347,44.795059,-2.3167120000000025,-2.300613714285714,-2.364957857142857,-2.3186187142857144,-2.2910708214285713
2022-06-21,42.526832,44.699576,-2.1727440000000016,-2.333387571428571,-2.3674780714285713,-2.3129109523809523,-2.291683392857142
2022-06-20,42.424027,44.692653,-2.2686259999999976,-2.380366285714285,-2.3702793571428566,-2.3136030476190474,-2.2971351071428563
2022-06-19,42.431727,44.698385,-2.2666579999999996,-2.4002205714285716,-2.3664267857142853,-2.309976095238095,-2.3000084285714277
2022-06-18,42.436671,44.701415,-2.2647440000000003,-2.419699714285715,-2.3615908571428568,-2.3067389999999994,-2.302981178571428
2022-06-17,42.443613,44.705827,-2.262214,-2.438856857142857,-2.357203428571428,-2.303934809523809,-2.3061344999999993
2022-06-16,42.439233,44.991831,-2.552597999999996,-2.4579798571428566,-2.3533020714285713,-2.301554904761904,-2.3094934642857132
2022-06-15,42.446249,44.992378,-2.5461290000000005,-2.429302,-2.3276212142857142,-2.2878898571428565,-2.300630107142857
2022-06-14,42.280093,44.781688,-2.501595000000002,-2.4015685714285717,-2.302672642857143,-2.2777819999999993,-2.3008983214285714
2022-06-13,42.630123,45.037729,-2.4076060000000012,-2.360192428571428,-2.2802214285714286,-2.26939138095238,-2.301534571428571
2022-06-12,42.634333,45.037345,-2.403012000000004,-2.332632999999999,-2.2648538571428567,-2.26660438095238,-2.302139464285714
2022-06-11,42.6402,45.039044,-2.398843999999997,-2.3034819999999985,-2.250258642857142,-2.264074999999999,-2.3064110357142846
2022-06-10,42.645026,45.041101,-2.396074999999996,-2.2755499999999986,-2.236473785714285,-2.2618937142857134,-2.313762178571428
2022-06-09,42.685198,45.037051,-2.3518529999999984,-2.2486242857142855,-2.223342428571428,-2.2599979999999995,-2.3211788214285707
